Update Date,дата,Currency Code,Funds Amount,Transaction Amount,Transaction Type,Verb,Transaction Status,Fee Currency,Fee,Balance Currency,Balance,,Payment Id,Merchant Order Id,Description,Jeton transaction ID,Account ID,Fx Rate,Original date(Created date)
06/02/2023 12:45,6,PLN,101,"18,94",PAY,RECEIVED,APPROVED,EUR,"1,16",EUR,8836.80,,2081941,1387333745,Payout description,bc5e77d5e72f40e49c6c00f15aac3a2b,a759163a6e324c30a067be90b37241e7,,27/01/2023 20:21
06/02/2023 12:32,6,EUR,4,"3,37",PAY,RECEIVED,APPROVED,EUR,"0,63",EUR,8817.86,,15102365,6976798013,,7f2277f730f6469eb266e41f5c82ff8d,a759163a6e324c30a067be90b37241e7,0.046,27/01/2023 20:05
06/02/2023 12:30,6,PLN,50,"9,11",PAY,RECEIVED,APPROVED,EUR,"0,83",EUR,8814.49,,15101913,6976540701,,613ae136ceb940fb8db0cd8202c4fe1b,a759163a6e324c30a067be90b37241e7,0.2,27/01/2023 19:28
06/02/2023 12:21,6,EUR,25,"23,68",PAY,RECEIVED,APPROVED,EUR,"1,32",EUR,8805.38,,15101890,6976524431,,92359d774d6a4e8eb1f59b31cd188326,a759163a6e324c30a067be90b37241e7,0.046,27/01/2023 19:27
06/02/2023 12:15,6,EUR,300,"289,75",PAY,RECEIVED,APPROVED,EUR,"10,25",EUR,8781.70,,2081760,1387269639,Payout description,2218f5d8a6cb4bcbbf630560a6b50056,a759163a6e324c30a067be90b37241e7,0.052,27/01/2023 19:21
06/02/2023 12:06,6,EUR,60,"57,55",PAY,RECEIVED,APPROVED,EUR,"2,45",EUR,8491.95,,15101420,6976255201,,87ccd70322b84242b60869d488c4208c,a759163a6e324c30a067be90b37241e7,0.046,27/01/2023 18:52
06/02/2023 11:51,6,TRY,1,"-53,33",PAYOUT,SENT,APPROVED,EUR,"1,03",EUR,8434.40,,15100680,6975829293,,267afe4686ca4e2c91a439da63f1bf95,a759163a6e324c30a067be90b37241e7,,27/01/2023 17:53
06/02/2023 11:40,6,EUR,50,"47,87",PAY,RECEIVED,APPROVED,EUR,"2,13",EUR,8487.73,,15100651,6975813987,,b53451e2f25d43308aaa4005764defc9,a759163a6e324c30a067be90b37241e7,,27/01/2023 17:50
06/02/2023 11:27,6,EUR,250,"241,37",PAY,RECEIVED,APPROVED,EUR,"8,63",EUR,8439.86,,15100405,6975669355,,25abaf59338547b9b4ded0492d0c84c0,a759163a6e324c30a067be90b37241e7,0.046,27/01/2023 17:29
06/02/2023 11:22,6,EUR,10,"9,17",PAY,RECEIVED,APPROVED,EUR,"0,83",EUR,8198.49,,15099792,6975324241,,0b47174024584614836f1d6caacfa3f0,a759163a6e324c30a067be90b37241e7,0.046,27/01/2023 16:44
06/02/2023 11:21,6,EUR,145,"-146,95",PAYOUT,SENT,APPROVED,EUR,"1,95",EUR,8189.32,,15099544,6975197655,,b172a29385824a53b41e23517844d510,a759163a6e324c30a067be90b37241e7,0.046,27/01/2023 16:28
06/02/2023 10:34,6,TRY,71,"317,77",PAY,RECEIVED,APPROVED,EUR,"11,2",EUR,8336.27,,15099301,6975060801,,8eb45e8620ac4150880032cd35cc41e9,a759163a6e324c30a067be90b37241e7,,27/01/2023 16:11
06/02/2023 10:24,6,TRY,21,"93,62",PAY,RECEIVED,APPROVED,EUR,"3,67",EUR,8018.50,,15098360,6974518919,,9d3e89499e9148538f8b10380e707aa2,a759163a6e324c30a067be90b37241e7,0.046,27/01/2023 14:57
06/02/2023 10:12,6,TRY,10,"447,67",PAY,RECEIVED,APPROVED,EUR,"15,56",EUR,7924.88,,2081042,1386916251,Payout description,4e80c1324ae94c2e8bc136a9b7e08a7d,a759163a6e324c30a067be90b37241e7,0.052,27/01/2023 14:51
06/02/2023 10:06,6,TRY,380,"-20,58",PAYOUT,SENT,APPROVED,EUR,"0,7",EUR,7477.21,,2080898,1386852949,Payout description,7ebf6254710c439e90a22fdc63fe2265,a759163a6e324c30a067be90b37241e7,0.052,27/01/2023 14:06
06/02/2023 9:14,6,EUR,10,"9,17",PAY,RECEIVED,APPROVED,EUR,"0,83",EUR,7497.79,,15097811,6974134543,,e19e7f6239614a0db14e5d46e5aee49b,a759163a6e324c30a067be90b37241e7,0.046,27/01/2023 14:02
06/02/2023 9:09,6,EUR,"5,95","5,25",PAY,RECEIVED,APPROVED,EUR,"0,7",EUR,7488.62,,15097714,6974064993,,26cc0b03103e49a590e7706082a9348a,a759163a6e324c30a067be90b37241e7,0.046,27/01/2023 13:53
06/02/2023 9:08,6,EUR,"594,28","574,46",PAY,RECEIVED,APPROVED,EUR,"19,82",EUR,7483.37,,15097712,6974063185,,e221de4dddac4a5eb2348ebf72b825f7,a759163a6e324c30a067be90b37241e7,0.046,27/01/2023 13:52
06/02/2023 8:55,6,EUR,50,"47,87",PAY,RECEIVED,APPROVED,EUR,"2,13",EUR,6908.91,,15097307,6973767931,,6180cd94e7f645cdbdfdf2b28116fa94,a759163a6e324c30a067be90b37241e7,0.046,27/01/2023 13:12
06/02/2023 8:38,6,PLN,"55,4","10,18",PAY,RECEIVED,APPROVED,EUR,"0,86",EUR,6861.04,,15097216,6973676077,,f9a5ddffbcb74381b1baf5b939bd1545,a759163a6e324c30a067be90b37241e7,0.046,27/01/2023 12:59
06/02/2023 8:33,6,EUR,3,"2,4",PAY,RECEIVED,APPROVED,EUR,"0,6",EUR,6850.86,,15096865,6973368537,,6bdedd43d5ad483289fac6c23107defc,a759163a6e324c30a067be90b37241e7,0.046,27/01/2023 12:17
06/02/2023 5:21,6,TRY,4,"-211,24",PAYOUT,SENT,APPROVED,EUR,"2,59",EUR,6848.46,,15096416,6972977469,,1d3831932df94f198019d76eefea3623,a759163a6e324c30a067be90b37241e7,,27/01/2023 11:24
06/02/2023 2:51,6,EUR,"222,15","-224,88",PAYOUT,SENT,APPROVED,EUR,"2,73",EUR,7059.70,,2080494,1386646193,Payout description,163f08c3958941e48db32d64a78ce0da,a759163a6e324c30a067be90b37241e7,0.052,27/01/2023 11:21
06/02/2023 1:51,6,TRY,1,"-53,19",PAYOUT,SENT,APPROVED,EUR,"1,03",EUR,7284.58,,2080484,1386630949,Payout description,83b02dbbeb664618b8c9d354ed236bb5,a759163a6e324c30a067be90b37241e7,,27/01/2023 11:21
06/02/2023 0:20,6,TRY,7182,"320,48",PAY,RECEIVED,APPROVED,EUR,"11,29",EUR,7337.77,,15096188,6972783375,,ceb7ca29ceed44c9b0d2d8b641aeccbd,a759163a6e324c30a067be90b37241e7,0.046,27/01/2023 10:54
05/02/2023 23:21,5,PLN,"90,22","-21,05",PAYOUT,SENT,APPROVED,EUR,"0,71",EUR,7017.29,,15096070,6972716463,,25e999bc36854842a821376fab298f96,a759163a6e324c30a067be90b37241e7,0.046,27/01/2023 10:42
05/02/2023 23:21,5,TRY,40,"-2108,05",PAYOUT,SENT,APPROVED,EUR,"21,37",EUR,7038.34,,2080180,1386520175,Payout description,58e100e53a2542f09fdebd276e8863bd,a759163a6e324c30a067be90b37241e7,,27/01/2023 9:36
05/02/2023 22:51,5,TRY,347,"-183,3",PAYOUT,SENT,APPROVED,EUR,"2,31",EUR,9146.39,,15095337,6972219703,,5e54b77516d245ef86209a36f65daa04,a759163a6e324c30a067be90b37241e7,,27/01/2023 9:31
05/02/2023 22:49,5,TRY,30,"1340,72",PAY,RECEIVED,APPROVED,EUR,"45,56",EUR,9329.69,,15094660,6971787935,,9a967ac1c3ed4a59a44c323ed4a10061,a759163a6e324c30a067be90b37241e7,,27/01/2023 7:56
05/02/2023 22:36,5,EUR,300,"-303,5",PAYOUT,SENT,APPROVED,EUR,"3,5",EUR,7988.97,,2079854,1386397045,Payout description,aafc8a4614164b458b5401f018f8c15d,a759163a6e324c30a067be90b37241e7,0.052,27/01/2023 7:06
05/02/2023 22:21,5,PLN,412,"-94,42",PAYOUT,SENT,APPROVED,EUR,"1,43",EUR,8292.47,,2079686,1386297573,Payout description,2d1f5be281144586af9c551ce7d0567a,a759163a6e324c30a067be90b37241e7,,27/01/2023 4:51
05/02/2023 21:51,5,TRY,556,"-29,92",PAYOUT,SENT,APPROVED,EUR,"0,8",EUR,8386.89,,15093751,6971090775,,84f0db1c983b4baba6ab0517521f9e57,a759163a6e324c30a067be90b37241e7,,27/01/2023 3:15
05/02/2023 21:38,5,TRY,6266,"279,51",PAY,RECEIVED,APPROVED,EUR,"9,91",EUR,8416.81,,15093701,6971062549,,02c10e3cfa0a4c4fba8081c42dbebbc8,a759163a6e324c30a067be90b37241e7,,27/01/2023 2:58
05/02/2023 21:35,5,EUR,"9,5","8,69",PAY,RECEIVED,APPROVED,EUR,"0,81",EUR,8137.30,,15093670,6971038927,,58392d8172c244168ad1799dd726e25c,a759163a6e324c30a067be90b37241e7,,27/01/2023 2:44
05/02/2023 20:53,5,EUR,31,"29,49",PAY,RECEIVED,APPROVED,EUR,"1,51",EUR,8128.61,,15093609,6971006675,,e7b5c1f77c144946af7b7e1ca1140ccd,a759163a6e324c30a067be90b37241e7,0.011,27/01/2023 2:24
05/02/2023 20:50,5,PLN,135,"25,41",PAY,RECEIVED,APPROVED,EUR,"1,38",EUR,8099.12,,15093605,6971004637,,b4e2cedfc8e74d00b1bb69573cfdd2d9,a759163a6e324c30a067be90b37241e7,,27/01/2023 2:22
05/02/2023 20:37,5,EUR,5,"4,33",PAY,RECEIVED,APPROVED,EUR,"0,67",EUR,8073.71,,2079557,1386219585,Payout description,a5c61ffd6c534b13badaaaa39e35001d,a759163a6e324c30a067be90b37241e7,0.012,27/01/2023 2:21
05/02/2023 20:36,5,PLN,"53,4","9,74",PAY,RECEIVED,APPROVED,EUR,"0,85",EUR,8069.38,,2079392,1386120133,Payout description,1c8fa05ebee64620b2a97a7bb601f5a5,a759163a6e324c30a067be90b37241e7,0.052,26/01/2023 23:36
05/02/2023 20:36,5,TRY,13,"-686,96",PAYOUT,SENT,APPROVED,EUR,"7,3",EUR,8059.64,,15092917,6970633871,,7c35192638a144e6bf605022dcc2e376,a759163a6e324c30a067be90b37241e7,0.084,26/01/2023 23:24
05/02/2023 20:31,5,EUR,25,"23,68",PAY,RECEIVED,APPROVED,EUR,"1,32",EUR,8746.60,,15092659,6970507491,,864a2efed2c84b1f98ca8f3d5a6b08d4,a759163a6e324c30a067be90b37241e7,,26/01/2023 22:49
05/02/2023 20:28,5,EUR,20,"18,85",PAY,RECEIVED,APPROVED,EUR,"1,15",EUR,8722.92,,15092562,6970466807,,0ea6f9639c144f08b25d8be96111bf45,a759163a6e324c30a067be90b37241e7,0.046,26/01/2023 22:35
05/02/2023 20:24,5,EUR,25,"23,68",PAY,RECEIVED,APPROVED,EUR,"1,32",EUR,8704.07,,2079209,1386010747,Payout description,45e1ec38df71461dad0bf3b9ba7f0f4e,a759163a6e324c30a067be90b37241e7,0.052,26/01/2023 22:21
05/02/2023 20:21,5,TRY,10,"-528,55",PAYOUT,SENT,APPROVED,EUR,"5,73",EUR,8680.39,,15092311,6970366177,,99353f2e329344f6b6cba1b77c21f17f,a759163a6e324c30a067be90b37241e7,,26/01/2023 22:10
05/02/2023 20:17,5,EUR,17,"15,94",PAY,RECEIVED,APPROVED,EUR,"1,06",EUR,9208.94,,15091449,6969958363,,2d10f889a0a846c5ba530709ac93ca68,a759163a6e324c30a067be90b37241e7,,26/01/2023 20:53
05/02/2023 20:10,5,TRY,1052,"46,44",PAY,RECEIVED,APPROVED,EUR,"2,08",EUR,9193.00,,15090811,6969567615,,99bd7ea9960d4ce9b34b91d2297f2f4e,a759163a6e324c30a067be90b37241e7,0.046,26/01/2023 19:50
05/02/2023 20:06,5,TRY,6,"-317,33",PAYOUT,SENT,APPROVED,EUR,"3,64",EUR,9146.56,,15090590,6969446523,,0895b416f2914422b21a8f46dc0b3381,a759163a6e324c30a067be90b37241e7,0.046,26/01/2023 19:32
05/02/2023 20:06,5,TRY,800,"-42,75",PAYOUT,SENT,APPROVED,EUR,"0,92",EUR,9463.89,,15090110,6969150291,,af41ae92ff454a04a98a3173f1698256,a759163a6e324c30a067be90b37241e7,,26/01/2023 18:49
05/02/2023 19:53,5,TRY,800,"35,19",PAY,RECEIVED,APPROVED,EUR,"1,7",EUR,9506.64,,15090074,6969130425,,d78e9654efa1422a852a3b3c28ef9f74,a759163a6e324c30a067be90b37241e7,0.046,26/01/2023 18:46
05/02/2023 19:49,5,EUR,33,"31,42",PAY,RECEIVED,APPROVED,EUR,"1,58",EUR,9471.45,,15090012,6969093723,,ef63fca241914d98af0dfc879d41b0d3,a759163a6e324c30a067be90b37241e7,,26/01/2023 18:42
05/02/2023 19:43,5,EUR,15,"14,01",PAY,RECEIVED,APPROVED,EUR,"0,99",EUR,9440.03,,15089858,6969019435,,352c0cf8d8b64056b0ff17b7119da46f,a759163a6e324c30a067be90b37241e7,,26/01/2023 18:31
05/02/2023 19:42,5,TRY,19,"84,28",PAY,RECEIVED,APPROVED,EUR,"3,35",EUR,9426.02,,15089697,6968913379,,bd7bf846449c40b1ae496df008de1dd8,a759163a6e324c30a067be90b37241e7,,26/01/2023 18:15
05/02/2023 19:36,5,EUR,120,"-121,7",PAYOUT,SENT,APPROVED,EUR,"1,7",EUR,9341.74,,15089504,6968782347,,db561f806b744a228e8bf63ae7b60a61,a759163a6e324c30a067be90b37241e7,,26/01/2023 17:57
05/02/2023 19:20,5,EUR,20,"18,85",PAY,RECEIVED,APPROVED,EUR,"1,15",EUR,9463.44,,15089481,6968768403,,cf3ee38a5d8945bda06d86b8f582cbfd,a759163a6e324c30a067be90b37241e7,,26/01/2023 17:54
05/02/2023 19:07,5,TRY,200,"8,42",PAY,RECEIVED,APPROVED,EUR,"0,8",EUR,9444.59,,15089319,6968673177,,230662e4fff546909f476b08e0b5e08b,a759163a6e324c30a067be90b37241e7,0.046,26/01/2023 17:40
05/02/2023 19:01,5,TRY,500,"21,81",PAY,RECEIVED,APPROVED,EUR,"1,25",EUR,9436.17,,15089125,6968570013,,825cccb7bd1f41bd91f7a5a54b12be9b,a759163a6e324c30a067be90b37241e7,,26/01/2023 17:25
05/02/2023 18:56,5,EUR,10,"9,17",PAY,RECEIVED,APPROVED,EUR,"0,83",EUR,9414.36,,2078495,1385661321,Payout description,2a894347c54c4616aeb72d9d1b215a66,a759163a6e324c30a067be90b37241e7,,26/01/2023 17:21
05/02/2023 18:53,5,EUR,20,"18,85",PAY,RECEIVED,APPROVED,EUR,"1,15",EUR,9405.19,,2078491,1385646877,Payout description,9f89fb28547b4c0794eb31ff48fd2940,a759163a6e324c30a067be90b37241e7,0.052,26/01/2023 17:21
05/02/2023 18:46,5,EUR,175,"168,81",PAY,RECEIVED,APPROVED,EUR,"6,19",EUR,9386.34,,2078465,1385628235,Payout description,494e36e85c5846c1818b554efb11d857,a759163a6e324c30a067be90b37241e7,0.052,26/01/2023 17:06
05/02/2023 18:06,5,TRY,67,"-354,3",PAYOUT,SENT,APPROVED,EUR,"4,01",EUR,9217.53,,15088913,6968434641,,364de1fe424b477cb443022503e73296,a759163a6e324c30a067be90b37241e7,,26/01/2023 17:05
05/02/2023 16:59,5,EUR,20,"18,85",PAY,RECEIVED,APPROVED,EUR,"1,15",EUR,9571.83,,2078390,1385585949,Payout description,47509ce853bc4dd089a9307e6080deeb,a759163a6e324c30a067be90b37241e7,,26/01/2023 16:36
05/02/2023 16:22,5,TRY,400,"17,34",PAY,RECEIVED,APPROVED,EUR,"1,1",EUR,9552.98,,15088483,6968195531,,c7fca557899347d8a7fad7e2d0729acb,a759163a6e324c30a067be90b37241e7,0.046,26/01/2023 16:28
05/02/2023 16:03,5,EUR,26,"24,65",PAY,RECEIVED,APPROVED,EUR,"1,35",EUR,9535.64,,15088472,6968186329,,8011d02fd89546c5907387e75e1932db,a759163a6e324c30a067be90b37241e7,,26/01/2023 16:27
05/02/2023 15:57,5,PLN,125,"23,49",PAY,RECEIVED,APPROVED,EUR,"1,31",EUR,9510.99,,15088312,6968082223,,b235a092d89546c08cb36e52974fb0b5,a759163a6e324c30a067be90b37241e7,,26/01/2023 16:12
05/02/2023 15:55,5,PLN,25,"4,29",PAY,RECEIVED,APPROVED,EUR,"0,67",EUR,9487.50,,15088230,6968015893,,b0753c3cfc7f436f9310e5d45c2025d8,a759163a6e324c30a067be90b37241e7,,26/01/2023 16:02
05/02/2023 15:47,5,EUR,55,"52,71",PAY,RECEIVED,APPROVED,EUR,"2,29",EUR,9483.21,,15088024,6967887197,,64ccf1a761884163b243e27bbe492c51,a759163a6e324c30a067be90b37241e7,,26/01/2023 15:42
05/02/2023 15:37,5,PLN,102,"19,08",PAY,RECEIVED,APPROVED,EUR,"1,16",EUR,9430.50,,15087847,6967760709,,89c4cd336cd04ef5bfb3b147a989d98b,a759163a6e324c30a067be90b37241e7,0.046,26/01/2023 15:22
05/02/2023 15:35,5,EUR,10,"9,17",PAY,RECEIVED,APPROVED,EUR,"0,83",EUR,9411.42,,15087612,6967603655,,4a08d8881e144ba99dfdf6d582bfefe7,a759163a6e324c30a067be90b37241e7,,26/01/2023 15:00
05/02/2023 15:21,5,TRY,1,"-53,32",PAYOUT,SENT,APPROVED,EUR,"1,03",EUR,9402.25,,15087599,6967591545,,ddece8ec4e264687acbdc3eff3d60130,a759163a6e324c30a067be90b37241e7,,26/01/2023 14:57
05/02/2023 15:20,5,PLN,40,"7,17",PAY,RECEIVED,APPROVED,EUR,"0,76",EUR,9455.57,,15087485,6967514061,,46bf1673796d4070a49ed280813df4f0,a759163a6e324c30a067be90b37241e7,,26/01/2023 14:45
05/02/2023 15:02,5,TRY,79,"3,02",PAY,RECEIVED,APPROVED,EUR,"0,62",EUR,9448.40,,15086954,6967140325,,0557b8040bac40ffbf33037b8e140cf0,a759163a6e324c30a067be90b37241e7,0.046,26/01/2023 13:45
05/02/2023 14:50,5,EUR,"200,51","193,49",PAY,RECEIVED,APPROVED,EUR,"7,02",EUR,9445.38,,15086903,6967102693,,163fd5e0bc1742ce84ce93556ee712cc,a759163a6e324c30a067be90b37241e7,0.046,26/01/2023 13:39
05/02/2023 14:36,5,PLN,200,"-45,81",PAYOUT,SENT,APPROVED,EUR,"0,95",EUR,9251.89,,15086711,6966952289,,c23a07da0c494be089b15c288c206fe3,a759163a6e324c30a067be90b37241e7,0.046,26/01/2023 13:14
05/02/2023 14:29,5,EUR,10,"9,17",PAY,RECEIVED,APPROVED,EUR,"0,83",EUR,9297.70,,15086576,6966841849,,ae8a44ab781f43618bac274fb6e197c4,a759163a6e324c30a067be90b37241e7,0.199,26/01/2023 12:56
05/02/2023 14:24,5,TRY,331,"14,26",PAY,RECEIVED,APPROVED,EUR,1,EUR,9288.53,,15086110,6966476013,,4c9ec13b7e3042dbb1a691c385974f4d,a759163a6e324c30a067be90b37241e7,,26/01/2023 11:51
05/02/2023 14:16,5,EUR,"6,57","5,85",PAY,RECEIVED,APPROVED,EUR,"0,72",EUR,9274.27,,15085992,6966394971,,0d121ce11bf945cfb70410948d8a37a7,a759163a6e324c30a067be90b37241e7,0.199,26/01/2023 11:37
05/02/2023 13:48,5,TRY,7841,"349,39",PAY,RECEIVED,APPROVED,EUR,"12,26",EUR,9268.42,,,,cb amount deducted -Customer Number:59626169,88930f6ec9254dd5aa3306e7d5e64d07,a759163a6e324c30a067be90b37241e7,,26/01/2023 11:35
05/02/2023 13:41,5,PLN,"45,9","8,31",PAY,RECEIVED,APPROVED,EUR,"0,8",EUR,8919.03,,15085939,6966345567,,56486bb6ecff4466bfd2096542f311d5,a759163a6e324c30a067be90b37241e7,0.199,26/01/2023 11:28
05/02/2023 13:39,5,PLN,6,"0,65",PAY,RECEIVED,APPROVED,EUR,"0,54",EUR,8910.72,,15085798,6966240093,,36e35ff7f6764aa482da65f97064d025,a759163a6e324c30a067be90b37241e7,0.199,26/01/2023 11:09
05/02/2023 13:16,5,EUR,15,"14,01",PAY,RECEIVED,APPROVED,EUR,"0,99",EUR,8910.07,,15085611,6966099647,,f287ba4d9e9d4f3db2a4c7fbc792bd3b,a759163a6e324c30a067be90b37241e7,0.046,26/01/2023 10:43
05/02/2023 13:04,5,TRY,300,"12,88",PAY,RECEIVED,APPROVED,EUR,"0,95",EUR,8896.06,,15085117,6965767825,,e01bcfbb99ad48e2ad22171d5ec8f24b,a759163a6e324c30a067be90b37241e7,0.046,26/01/2023 9:44
05/02/2023 13:01,5,TRY,1,"44,12",PAY,RECEIVED,APPROVED,EUR,2,EUR,8883.18,,15084817,6965572791,,01661a2cbb1944bc97620bb90d97cd42,a759163a6e324c30a067be90b37241e7,0.046,26/01/2023 8:57
05/02/2023 12:44,5,TRY,550,"24,03",PAY,RECEIVED,APPROVED,EUR,"1,33",EUR,8839.06,,15084739,6965511907,,55e79dfc37d644a7a3d58e7f6e1c8982,a759163a6e324c30a067be90b37241e7,,26/01/2023 8:43
05/02/2023 12:28,5,TRY,50,"1,72",PAY,RECEIVED,APPROVED,EUR,"0,58",EUR,8815.03,,15084655,6965461351,,0700895c6bdd456987c774c31a189b9f,a759163a6e324c30a067be90b37241e7,,26/01/2023 8:30
05/02/2023 12:22,5,TRY,13,"57,51",PAY,RECEIVED,APPROVED,EUR,"2,45",EUR,8813.31,,15084391,6965283861,,46751e07e61347c3a36b206492ccd223,a759163a6e324c30a067be90b37241e7,,26/01/2023 7:43
05/02/2023 12:07,5,EUR,37,"35,29",PAY,RECEIVED,APPROVED,EUR,"1,71",EUR,8755.80,,15084253,6965166445,,c9e5f5bff2554d1096d551b7580e3a7a,a759163a6e324c30a067be90b37241e7,,26/01/2023 7:09
05/02/2023 11:48,5,EUR,50,"47,87",PAY,RECEIVED,APPROVED,EUR,"2,13",EUR,8720.51,,2077047,1384874245,Payout description,440a016627f64edf9b7156d8872fe1cf,a759163a6e324c30a067be90b37241e7,0.052,26/01/2023 7:06
05/02/2023 11:34,5,SEK,10456,"835,11",PAY,RECEIVED,APPROVED,EUR,"28,57",EUR,8672.64,,15084216,6965130963,,823e92e895374310a82733bef56f08d2,a759163a6e324c30a067be90b37241e7,,26/01/2023 6:58
05/02/2023 11:32,5,SEK,40,"3196,19",PAY,RECEIVED,APPROVED,EUR,"107,89",EUR,7837.53,,2076978,1384830651,Payout description,453d678f3c8a44728f129caae0517867,a759163a6e324c30a067be90b37241e7,0.052,26/01/2023 6:21
05/02/2023 11:26,5,EUR,30,"28,52",PAY,RECEIVED,APPROVED,EUR,"1,48",EUR,4641.34,,15083984,6964992849,,9ce9220ebb454f96a1e7d04225f0082b,a759163a6e324c30a067be90b37241e7,,26/01/2023 6:07
05/02/2023 11:19,5,EUR,"36,5","34,81",PAY,RECEIVED,APPROVED,EUR,"1,69",EUR,4612.82,,2076932,1384794895,Payout description,81b98565b11f45d18d73a002552a412e,a759163a6e324c30a067be90b37241e7,,26/01/2023 5:51
05/02/2023 11:06,5,TRY,500,"21,81",PAY,RECEIVED,APPROVED,EUR,"1,25",EUR,4578.01,,15083798,6964862043,,edd2b634e46b4112bf653d9f86cf7198,a759163a6e324c30a067be90b37241e7,,26/01/2023 5:08
05/02/2023 11:05,5,EUR,26,"24,65",PAY,RECEIVED,APPROVED,EUR,"1,35",EUR,4556.20,,15083776,6964849043,,6da46f08725d4be48562bd31968c64e1,a759163a6e324c30a067be90b37241e7,,26/01/2023 5:01
05/02/2023 10:51,5,TRY,4,"-211,73",PAYOUT,SENT,APPROVED,EUR,"2,6",EUR,4531.55,,15083769,6964842583,,22d80a64e6ff4b26971c0a3dc0a798c6,a759163a6e324c30a067be90b37241e7,,26/01/2023 4:58
05/02/2023 10:48,5,TRY,100,"3,96",PAY,RECEIVED,APPROVED,EUR,"0,65",EUR,4743.28,,15083701,6964780253,,fc0c056413914728965e6b007eda4d69,a759163a6e324c30a067be90b37241e7,,26/01/2023 4:23
05/02/2023 10:43,5,EUR,10,"9,17",PAY,RECEIVED,APPROVED,EUR,"0,83",EUR,4739.32,,15083250,6964484323,,37fc70b70b674f4e8ac78beccdcb8f2c,a759163a6e324c30a067be90b37241e7,,26/01/2023 1:12
05/02/2023 10:11,5,PLN,80,"14,85",PAY,RECEIVED,APPROVED,EUR,"1,02",EUR,4730.15,,2076716,1384580335,Payout description,28573dc8f785469bae771c5078207501,a759163a6e324c30a067be90b37241e7,,26/01/2023 0:51
05/02/2023 10:07,5,PLN,20,"3,33",PAY,RECEIVED,APPROVED,EUR,"0,63",EUR,4715.30,,2076715,1384579795,Payout description,b3dce98941b34049837a31403f00947d,a759163a6e324c30a067be90b37241e7,,26/01/2023 0:51
05/02/2023 10:06,5,PLN,999,"-226,79",PAYOUT,SENT,APPROVED,EUR,"2,75",EUR,4711.97,,15083133,6964430619,,04b81d14bed84e8daca5c4ca7f1fefa3,a759163a6e324c30a067be90b37241e7,0.199,26/01/2023 0:43
05/02/2023 10:05,5,PLN,15,"2,37",PAY,RECEIVED,APPROVED,EUR,"0,6",EUR,4938.76,,15083122,6964424269,,c9ea04d8ac714c08ac495a2b13cf1623,a759163a6e324c30a067be90b37241e7,0.199,26/01/2023 0:40
05/02/2023 9:51,5,PLN,90,"-20,9",PAYOUT,SENT,APPROVED,EUR,"0,71",EUR,4936.39,,15083113,6964417191,,924cece5eed6413d8b9bb192475335c3,a759163a6e324c30a067be90b37241e7,0.199,26/01/2023 0:37
05/02/2023 9:51,5,PLN,214,"-48,98",PAYOUT,SENT,APPROVED,EUR,"0,98",EUR,4957.29,,15083082,6964396469,,3539c6f67aca4c29aad2ecacd82e4563,a759163a6e324c30a067be90b37241e7,0.199,26/01/2023 0:29
05/02/2023 9:41,5,EUR,"51,02","48,86",PAY,RECEIVED,APPROVED,EUR,"2,16",EUR,5006.27,,15083062,6964382587,,ce8034943e984d84af4a439b30a2fc7e,a759163a6e324c30a067be90b37241e7,0.199,26/01/2023 0:24
05/02/2023 9:36,5,PLN,50,"-11,84",PAYOUT,SENT,APPROVED,EUR,"0,62",EUR,4957.41,,15083054,6964378819,,b73a59866f884e20804c2c6f5dcc96dc,a759163a6e324c30a067be90b37241e7,0.046,26/01/2023 0:22
05/02/2023 9:32,5,PLN,20,"3,33",PAY,RECEIVED,APPROVED,EUR,"0,63",EUR,4969.25,,15082987,6964347705,,eb40d2ad672441218c64daf86e1dbe73,a759163a6e324c30a067be90b37241e7,0.199,26/01/2023 0:08
05/02/2023 9:21,5,TRY,200,"-11,07",PAYOUT,SENT,APPROVED,EUR,"0,61",EUR,4965.92,,15082988,6964347729,,c93af9d581a1492a8d9175265b57fa82,a759163a6e324c30a067be90b37241e7,0.046,26/01/2023 0:08
05/02/2023 8:17,5,PLN,61,"11,2",PAY,RECEIVED,APPROVED,EUR,"0,9",EUR,4976.99,,15082916,6964316439,,d39f21cb06c64ded859460fc7e8bf0ca,a759163a6e324c30a067be90b37241e7,,25/01/2023 23:56
05/02/2023 8:04,5,PLN,61,"11,2",PAY,RECEIVED,APPROVED,EUR,"0,9",EUR,4965.79,,15082907,6964313785,,15f6ec1671784145a3618e379116931d,a759163a6e324c30a067be90b37241e7,0.046,25/01/2023 23:55
05/02/2023 7:55,5,TRY,241,"10,24",PAY,RECEIVED,APPROVED,EUR,"0,87",EUR,4954.59,,2076640,1384532345,Payout description,74b5157bf0b54cf9b2768ae7ff2de908,a759163a6e324c30a067be90b37241e7,,25/01/2023 23:51
05/02/2023 7:24,5,EUR,20,"18,85",PAY,RECEIVED,APPROVED,EUR,"1,15",EUR,4944.35,,15082867,6964292101,,ad877a92341949f0aa4cca9671c08c6f,a759163a6e324c30a067be90b37241e7,,25/01/2023 23:47
05/02/2023 6:21,5,PLN,60,"-14,1",PAYOUT,SENT,APPROVED,EUR,"0,64",EUR,4925.50,,15082660,6964181547,,14452dd28c7740e887d542902227e11c,a759163a6e324c30a067be90b37241e7,,25/01/2023 23:11
